account_id,month,active_days,workflows_run,workflows_errored,seats_used,support_tickets,support_ticket_category
acc_001368,2024-05-01,6,143,16,3,0,none
acc_001368,2024-05-01,11,139,22,2,0,none
acc_001368,2024-06-01,11,156,6,2,0,none
acc_001369,2024-05-01,8,169,16,2,0,none
acc_001369,2024-06-01,8,156,3,1,1,product
acc_001370,2024-04-01,14,968,68,7,0,billing
acc_001370,2024-05-01,13,1034,204,11,0,none
acc_001370,2024-05-01,8,975,166,6,0,none
acc_001370,2024-06-01,11,936,18,6,0,none
acc_001371,2024-02-01,16,199,38,1,0,none
acc_001371,2024-03-01,13,206,9,1,1,product
acc_001371,2024-04-01,11,180,49,3,0,none
acc_001371,2024-05-01,10,216,33,1,1,product
acc_001371,2024-05-01,12,243,14,1,0,none
acc_001371,2024-06-01,16,210,5,2,0,none
acc_001372,2023-09-01,13,689,143,5,0,billing
acc_001372,2023-10-01,13,691,54,9,0,none
acc_001372,2023-11-01,14,684,37,4,0,none
acc_001372,2023-12-01,8,783,53,3,0,none
acc_001372,2024-01-01,13,683,12,6,0,none
acc_001372,2024-02-01,8,725,113,5,0,none
acc_001372,2024-03-01,12,713,29,4,0,none
acc_001372,2024-04-01,8,704,67,5,0,none
acc_001372,2024-05-01,11,750,12,5,0,none
acc_001372,2024-05-01,16,735,135,2,0,none
acc_001372,2024-06-01,17,739,42,9,0,none
acc_001373,2024-06-01,17,2967,381,12,0,none
acc_001374,2023-05-01,12,198,33,3,0,none
acc_001374,2023-06-01,13,195,31,1,0,none
acc_001374,2023-07-01,7,183,22,2,0,none
acc_001374,2023-08-01,15,195,11,2,0,none
acc_001374,2023-09-01,15,208,5,1,0,none
acc_001374,2023-10-01,8,206,67,3,1,product
acc_001374,2023-11-01,20,170,9,1,0,none
acc_001374,2023-12-01,8,200,38,2,0,none
acc_001374,2024-01-01,11,195,28,3,0,none
acc_001374,2024-02-01,7,207,26,1,0,none
acc_001374,2024-03-01,9,202,19,2,0,none
acc_001374,2024-04-01,10,214,24,1,0,none
acc_001374,2024-05-01,18,193,17,2,0,none
acc_001374,2024-05-01,15,210,11,3,0,none
acc_001374,2024-06-01,14,186,42,2,0,none
acc_001375,2024-05-01,12,1001,161,5,0,none
acc_001375,2024-05-01,13,946,17,8,0,none
acc_001375,2024-06-01,15,941,65,12,0,none
acc_001376,2023-09-01,10,221,32,2,1,product
acc_001376,2023-10-01,7,202,8,3,1,billing
acc_001376,2023-11-01,8,224,6,3,0,none
acc_001376,2023-12-01,9,209,16,2,0,none
acc_001376,2024-01-01,8,205,5,2,0,none
acc_001376,2024-02-01,14,171,17,1,0,none
acc_001376,2024-03-01,15,202,17,1,0,none
acc_001376,2024-04-01,7,224,18,1,0,none
acc_001376,2024-05-01,14,163,4,2,0,none
acc_001376,2024-05-01,7,194,6,1,0,none
acc_001376,2024-06-01,5,184,3,1,0,none
acc_001377,2024-02-01,20,910,14,6,1,product
acc_001377,2024-03-01,16,981,105,4,0,none
acc_001377,2024-04-01,15,958,18,7,0,none
acc_001377,2024-05-01,8,906,46,8,0,none
acc_001377,2024-05-01,12,936,9,7,0,none
acc_001377,2024-06-01,14,954,14,7,0,none
acc_001378,2023-05-01,7,132,9,1,0,none
acc_001378,2023-06-01,5,117,6,1,0,none
acc_001378,2023-07-01,7,128,7,1,0,none
acc_001378,2023-08-01,13,122,4,1,0,none
acc_001378,2023-09-01,13,111,7,2,0,none
acc_001378,2023-10-01,7,120,4,1,0,none
acc_001378,2023-11-01,5,139,3,1,0,none
acc_001378,2023-12-01,4,146,5,1,0,none
acc_001378,2024-01-01,5,123,19,1,0,none
acc_001378,2024-02-01,4,136,24,1,0,none
acc_001378,2024-03-01,3,133,2,2,1,product
acc_001378,2024-04-01,5,129,7,2,0,none
acc_001378,2024-05-01,4,101,5,3,0,none
acc_001378,2024-05-01,9,110,9,1,0,none
acc_001378,2024-06-01,5,112,3,1,0,none
acc_001379,2024-06-01,8,110,17,1,1,product
acc_001380,2023-07-01,18,1194,225,6,0,none
acc_001380,2023-08-01,27,1189,92,8,0,none
acc_001380,2023-09-01,19,1235,59,5,0,none
acc_001380,2023-10-01,22,1183,134,8,0,none
acc_001380,2023-11-01,22,1233,131,11,1,integration
acc_001380,2023-12-01,19,1191,15,12,0,none
acc_001380,2024-01-01,21,1193,173,15,1,product
acc_001380,2024-02-01,20,1233,61,15,0,none
acc_001380,2024-03-01,12,1127,61,6,0,none
acc_001380,2024-04-01,17,1213,148,5,0,none
acc_001380,2024-05-01,14,1172,49,15,0,none
acc_001380,2024-05-01,18,1187,29,12,0,none
acc_001380,2024-06-01,14,1193,41,5,0,none
acc_001381,2023-06-01,7,749,45,4,0,billing
acc_001381,2023-07-01,11,716,10,9,0,none
acc_001381,2023-08-01,8,685,10,5,0,none
acc_001381,2023-09-01,14,704,5,7,0,none
acc_001381,2023-10-01,9,695,29,6,0,none
acc_001381,2023-11-01,10,776,87,4,0,none
acc_001381,2023-12-01,12,717,47,4,0,none
acc_001381,2024-01-01,9,724,64,4,0,none
acc_001381,2024-02-01,9,713,197,7,0,none
acc_001381,2024-03-01,15,704,15,3,0,none
acc_001381,2024-04-01,14,788,52,3,0,none
acc_001381,2024-05-01,17,768,128,5,0,none
acc_001381,2024-05-01,9,701,82,4,0,none
acc_001381,2024-06-01,11,718,30,4,0,none
acc_001382,2023-06-01,4,88,25,1,0,none
acc_001382,2023-07-01,7,58,0,1,0,none
acc_001382,2023-08-01,2,44,11,1,0,none
acc_001382,2023-09-01,2,66,3,1,0,none
acc_001382,2023-10-01,5,95,9,3,0,none
acc_001382,2023-11-01,4,82,6,1,0,none
acc_001382,2023-12-01,5,66,8,1,0,none
acc_001382,2024-01-01,4,70,3,1,1,billing
acc_001382,2024-02-01,7,78,15,1,0,none
acc_001382,2024-03-01,6,76,8,1,0,none
acc_001382,2024-04-01,4,83,13,2,0,none
acc_001382,2024-05-01,3,87,3,2,0,none
acc_001382,2024-05-01,4,87,13,1,1,product
acc_001382,2024-06-01,6,83,11,1,0,none
acc_001383,2024-01-01,14,928,145,7,0,none
acc_001383,2024-02-01,15,970,166,4,0,none
acc_001383,2024-03-01,20,916,19,4,0,none
acc_001383,2024-04-01,6,999,126,12,0,none
acc_001383,2024-05-01,15,995,4,3,1,product
acc_001383,2024-05-01,19,964,120,9,0,none
acc_001383,2024-06-01,18,938,101,5,0,none
acc_001384,2023-09-01,10,151,6,1,0,none
acc_001384,2023-10-01,9,140,2,1,1,billing
acc_001384,2023-11-01,4,156,3,1,0,none
acc_001384,2023-12-01,5,162,7,2,0,none
acc_001384,2024-01-01,13,173,7,1,0,none
acc_001384,2024-02-01,8,157,10,3,0,none
acc_001384,2024-03-01,10,132,29,1,0,none
acc_001384,2024-04-01,8,175,6,1,0,none
acc_001384,2024-05-01,7,181,4,3,0,none
acc_001384,2024-05-01,10,147,11,1,0,none
acc_001384,2024-06-01,6,133,4,2,1,product
acc_001385,2023-08-01,19,195,4,3,0,none
acc_001385,2023-09-01,16,209,11,3,0,none
acc_001385,2023-10-01,21,206,8,3,0,none
acc_001385,2023-11-01,9,199,2,3,0,none
acc_001385,2023-12-01,11,172,13,3,0,none
acc_001385,2024-01-01,9,208,9,1,0,none
acc_001385,2024-02-01,12,214,8,1,0,none
acc_001385,2024-03-01,11,209,3,3,0,none
acc_001385,2024-04-01,5,199,17,1,0,none
acc_001385,2024-05-01,15,194,11,1,0,none
acc_001385,2024-05-01,7,207,21,3,0,none
acc_001385,2024-06-01,11,176,13,1,0,none
acc_001386,2024-04-01,10,157,32,2,0,none
acc_001386,2024-05-01,6,170,10,2,0,none
acc_001386,2024-05-01,7,140,33,2,0,none
acc_001386,2024-06-01,8,155,38,1,0,none
acc_001387,2024-05-01,22,1171,89,12,0,none
acc_001387,2024-05-01,28,1155,7,11,0,none
acc_001387,2024-06-01,10,1208,68,15,0,none
acc_001388,2023-12-01,21,3984,790,21,0,none
acc_001388,2024-01-01,18,3981,524,16,0,none
acc_001388,2024-02-01,23,3983,382,23,0,none
acc_001388,2024-03-01,13,3975,254,17,1,integration
acc_001388,2024-04-01,19,4065,723,13,0,none
acc_001388,2024-05-01,12,3916,675,24,0,none
acc_001388,2024-05-01,17,3965,301,21,0,none
acc_001388,2024-06-01,12,4085,38,28,0,none
acc_001389,2024-04-01,3,36,2,1,0,none
acc_001389,2024-05-01,2,27,3,1,0,none
acc_001389,2024-05-01,2,30,5,1,0,none
acc_001389,2024-06-01,1,46,17,1,0,none
acc_001390,2024-02-01,11,759,39,2,1,product
acc_001390,2024-03-01,10,715,13,1,1,integration
acc_001390,2024-04-01,14,696,127,6,1,product
acc_001390,2024-05-01,18,735,36,5,0,none
acc_001390,2024-05-01,15,704,42,8,1,product
acc_001390,2024-06-01,6,744,166,9,0,none
acc_001391,2024-05-01,19,1004,180,4,0,billing
acc_001391,2024-05-01,20,1011,47,5,1,product
acc_001391,2024-06-01,11,985,8,8,0,none
acc_001392,2023-10-01,24,1214,196,9,0,none
acc_001392,2023-11-01,13,1175,110,10,0,none
acc_001392,2023-12-01,15,1233,156,9,0,none
acc_001392,2024-01-01,15,1210,110,7,1,product
acc_001392,2024-02-01,18,1137,68,6,0,none
acc_001392,2024-03-01,22,1213,34,5,0,none
acc_001392,2024-04-01,24,1253,13,11,1,product
acc_001392,2024-05-01,21,1225,65,8,0,none
acc_001392,2024-05-01,24,1179,175,9,0,none
acc_001392,2024-06-01,13,1224,253,11,0,none
acc_001393,2023-05-01,11,168,35,1,1,product
acc_001393,2023-06-01,6,137,13,1,0,none
acc_001393,2023-07-01,5,173,20,1,0,none
acc_001393,2023-08-01,8,159,14,1,0,none
acc_001393,2023-09-01,15,168,22,3,0,none
acc_001393,2023-10-01,9,152,8,2,0,none
acc_001393,2023-11-01,8,180,2,3,0,none
acc_001393,2023-12-01,10,165,2,2,0,none
acc_001393,2024-01-01,9,155,3,1,0,none
acc_001393,2024-02-01,11,163,18,1,0,none
acc_001393,2024-03-01,8,160,19,1,0,none
acc_001393,2024-04-01,10,163,21,1,0,none
acc_001393,2024-05-01,7,158,20,2,1,billing
acc_001393,2024-05-01,15,154,3,1,0,none
acc_001393,2024-06-01,6,156,18,2,0,none
acc_001394,2023-05-01,5,142,18,2,0,none
acc_001394,2023-06-01,7,134,4,3,0,none
acc_001394,2023-07-01,4,92,14,2,0,none
acc_001394,2023-08-01,4,119,7,1,0,none
acc_001394,2023-09-01,12,121,9,2,0,none
acc_001394,2023-10-01,4,112,4,1,0,none
acc_001394,2023-11-01,7,116,11,1,0,none
acc_001394,2023-12-01,7,119,1,2,0,none
acc_001394,2024-01-01,8,141,0,2,0,none
acc_001394,2024-02-01,6,108,20,2,0,none
acc_001394,2024-03-01,6,113,11,1,0,none
acc_001394,2024-04-01,4,105,5,1,0,none
acc_001394,2024-05-01,11,112,7,1,0,none
acc_001394,2024-05-01,7,135,11,2,0,none
acc_001394,2024-06-01,12,127,5,1,1,product
acc_001395,2023-12-01,6,137,30,1,0,none
acc_001395,2024-01-01,12,119,6,2,0,none
acc_001395,2024-02-01,8,124,1,1,0,none
acc_001395,2024-03-01,6,107,1,1,0,none
acc_001395,2024-04-01,9,121,6,1,1,integration
acc_001395,2024-05-01,9,114,12,3,0,none
acc_001395,2024-05-01,9,115,14,2,0,none
acc_001395,2024-06-01,6,113,1,3,0,none
acc_001396,2024-06-01,18,919,132,5,0,none
acc_001397,2023-05-01,19,968,420,9,0,none
acc_001397,2023-06-01,16,953,21,9,0,none
acc_001397,2023-07-01,19,967,23,8,0,none
acc_001397,2023-08-01,10,924,43,8,0,none
acc_001397,2023-09-01,8,930,58,10,0,none
acc_001397,2023-10-01,14,927,60,5,0,none
acc_001397,2023-11-01,14,932,100,9,0,none
acc_001397,2023-12-01,21,946,49,5,0,none
acc_001397,2024-01-01,13,926,128,8,1,integration
acc_001397,2024-02-01,18,939,60,13,0,none
acc_001397,2024-03-01,10,991,121,9,0,none
acc_001397,2024-04-01,14,894,82,5,1,product
acc_001397,2024-05-01,13,941,68,8,0,none
acc_001397,2024-05-01,9,975,92,5,0,none
acc_001397,2024-06-01,14,958,128,7,0,none
acc_001398,2023-06-01,20,938,47,5,0,none
acc_001398,2023-07-01,16,932,126,7,0,none
acc_001398,2023-08-01,12,903,128,10,0,none
acc_001398,2023-09-01,14,969,54,5,0,none
acc_001398,2023-10-01,14,917,257,7,0,none
acc_001398,2023-11-01,15,916,145,5,0,none
acc_001398,2023-12-01,22,992,98,8,0,none
acc_001398,2024-01-01,17,1001,104,5,0,none
acc_001398,2024-02-01,22,1010,316,10,0,none
acc_001398,2024-03-01,16,939,175,7,0,none
acc_001398,2024-04-01,16,943,197,8,0,none
acc_001398,2024-05-01,4,909,126,5,1,billing
acc_001398,2024-05-01,13,958,116,5,0,none
acc_001398,2024-06-01,14,937,56,11,0,none
acc_001399,2024-02-01,28,4985,1037,23,0,none
acc_001399,2024-03-01,24,4974,249,19,1,integration
acc_001399,2024-04-01,23,5094,290,20,0,none
acc_001399,2024-05-01,28,4932,475,22,0,none
acc_001399,2024-05-01,27,5052,1022,24,0,none
acc_001399,2024-06-01,24,4994,166,24,0,none
acc_001400,2023-09-01,9,182,7,1,0,none
acc_001400,2023-10-01,12,154,3,2,0,none
acc_001400,2023-11-01,7,150,10,1,0,none
acc_001400,2023-12-01,8,143,2,1,0,none
acc_001400,2024-01-01,8,134,1,2,0,none
acc_001400,2024-02-01,10,169,15,1,0,none
acc_001400,2024-03-01,10,183,6,3,0,none
acc_001400,2024-04-01,9,166,11,1,0,none
acc_001400,2024-05-01,6,189,14,1,0,none
acc_001400,2024-05-01,8,151,3,1,0,none
acc_001400,2024-06-01,10,159,18,1,0,none
acc_001401,2024-01-01,17,887,89,3,0,none
acc_001401,2024-02-01,18,946,87,4,0,none
acc_001401,2024-03-01,14,982,47,10,0,none
acc_001401,2024-04-01,7,973,71,7,0,none
acc_001401,2024-05-01,13,941,81,7,0,none
acc_001401,2024-05-01,11,941,37,3,0,none
acc_001401,2024-06-01,19,920,119,9,0,none
acc_001402,2023-12-01,9,159,4,1,0,none
acc_001402,2024-01-01,9,155,26,1,0,none
acc_001402,2024-02-01,9,161,9,1,0,none
acc_001402,2024-03-01,9,167,22,1,0,none
acc_001402,2024-04-01,9,182,5,2,0,none
acc_001402,2024-05-01,8,161,21,1,0,none
acc_001402,2024-05-01,12,162,15,2,0,none
acc_001402,2024-06-01,9,186,17,1,0,none
acc_001403,2024-05-01,5,125,8,1,0,none
acc_001403,2024-05-01,12,128,7,2,0,none
acc_001403,2024-06-01,9,116,4,1,0,none
acc_001404,2024-04-01,17,162,10,1,0,none
acc_001404,2024-05-01,11,164,7,2,0,none
acc_001404,2024-05-01,7,156,4,1,0,none
acc_001404,2024-06-01,9,168,4,3,0,none
acc_001405,2023-08-01,22,1209,241,9,0,none
acc_001405,2023-09-01,15,1218,78,11,1,product
acc_001405,2023-10-01,20,1171,195,7,0,none
acc_001405,2023-11-01,11,1215,113,9,0,none
acc_001405,2023-12-01,20,1243,112,7,0,none
acc_001405,2024-01-01,19,1229,148,15,0,none
acc_001405,2024-02-01,16,1238,253,12,0,none
acc_001405,2024-03-01,17,1235,25,9,0,none
acc_001405,2024-04-01,15,1194,93,13,0,none
acc_001405,2024-05-01,18,1221,80,10,0,none
acc_001405,2024-05-01,17,1223,285,8,0,none
acc_001405,2024-06-01,17,1179,28,9,0,none
acc_001406,2023-10-01,5,114,21,1,0,none
acc_001406,2023-11-01,8,120,14,1,0,none
acc_001406,2023-12-01,7,120,2,1,0,none
acc_001406,2024-01-01,9,121,7,1,0,none
acc_001406,2024-02-01,15,123,16,1,0,none
acc_001406,2024-03-01,5,149,2,1,0,none
acc_001406,2024-04-01,4,147,26,1,0,none
acc_001406,2024-05-01,7,118,3,1,0,none
acc_001406,2024-05-01,14,131,33,3,0,none
acc_001406,2024-06-01,9,120,1,2,0,none
acc_001407,2023-07-01,20,1218,184,9,1,product
acc_001407,2023-08-01,21,1199,75,8,0,none
acc_001407,2023-09-01,19,1233,55,7,0,none
acc_001407,2023-10-01,18,1160,90,10,0,none
acc_001407,2023-11-01,10,1167,92,12,0,none
acc_001407,2023-12-01,23,1251,316,6,0,none
acc_001407,2024-01-01,23,1178,158,7,0,none
acc_001407,2024-02-01,15,1144,39,7,0,none
acc_001407,2024-03-01,23,1194,14,6,0,none
acc_001407,2024-04-01,16,1150,112,15,1,product
acc_001407,2024-05-01,16,1208,125,14,0,none
acc_001407,2024-05-01,24,1181,103,6,0,none
acc_001407,2024-06-01,19,1184,72,10,0,none
acc_001408,2024-06-01,10,162,40,3,1,product
acc_001409,2024-05-01,21,1199,167,14,0,none
acc_001409,2024-06-01,26,1172,91,6,0,none
acc_001410,2024-05-01,8,156,19,1,0,none
acc_001410,2024-06-01,19,172,10,2,0,none
acc_001411,2024-05-01,19,3984,725,25,0,billing
acc_001411,2024-05-01,28,3814,657,17,0,none
acc_001411,2024-06-01,22,4054,191,17,0,none
acc_001412,2023-09-01,10,710,215,4,0,none
acc_001412,2023-10-01,12,715,123,4,0,none
acc_001412,2023-11-01,12,764,250,4,0,none
acc_001412,2023-12-01,15,671,151,9,0,none
acc_001412,2024-01-01,8,726,85,6,0,none
acc_001412,2024-02-01,14,715,86,4,0,none
acc_001412,2024-03-01,17,718,37,7,0,none
acc_001412,2024-04-01,7,691,23,6,0,none
acc_001412,2024-05-01,10,776,75,5,0,none
acc_001412,2024-05-01,14,698,200,4,0,none
acc_001412,2024-06-01,8,695,209,6,0,none
acc_001413,2024-01-01,17,980,64,5,0,none
acc_001413,2024-02-01,11,930,118,6,0,none
acc_001413,2024-03-01,17,954,74,7,0,none
acc_001413,2024-04-01,12,933,12,10,0,none
acc_001413,2024-05-01,9,964,36,6,0,none
acc_001413,2024-05-01,9,975,95,9,0,none
acc_001413,2024-06-01,17,976,40,12,0,none
acc_001414,2024-04-01,11,146,15,2,0,none
acc_001414,2024-05-01,12,141,6,3,1,product
acc_001414,2024-05-01,9,180,49,1,0,none
acc_001414,2024-06-01,7,170,10,2,1,billing
acc_001415,2024-04-01,26,1244,243,9,1,billing
acc_001415,2024-05-01,15,1206,97,10,0,none
acc_001415,2024-05-01,22,1171,57,6,0,none
acc_001415,2024-06-01,18,1225,274,6,1,billing
acc_001416,2023-06-01,28,1155,117,5,1,product
acc_001416,2023-07-01,16,1205,281,6,0,none
acc_001416,2023-08-01,15,1242,112,6,0,none
acc_001416,2023-09-01,10,1211,1,9,1,integration
acc_001416,2023-10-01,17,1237,210,8,0,none
acc_001416,2023-11-01,19,1213,133,6,0,none
acc_001416,2023-12-01,18,1201,158,12,0,none
acc_001416,2024-01-01,11,1203,64,13,0,none
acc_001416,2024-02-01,16,1217,27,11,0,none
acc_001416,2024-03-01,22,1173,138,6,0,none
acc_001416,2024-04-01,13,1211,16,10,0,none
acc_001416,2024-05-01,17,1196,43,13,1,integration
acc_001416,2024-05-01,20,1201,238,5,0,none
acc_001416,2024-06-01,25,1180,28,13,0,none
acc_001417,2023-05-01,20,1002,40,9,1,product
acc_001417,2023-06-01,15,996,93,11,0,none
acc_001417,2023-07-01,12,910,9,6,1,integration
acc_001417,2023-08-01,18,930,130,5,0,none
acc_001417,2023-09-01,14,978,42,6,0,none
acc_001417,2023-10-01,21,949,33,7,0,none
acc_001417,2023-11-01,13,945,107,9,0,none
acc_001417,2023-12-01,17,928,92,9,0,none
acc_001417,2024-01-01,11,946,30,8,1,product
acc_001417,2024-02-01,7,995,18,13,0,none
acc_001417,2024-03-01,19,957,45,7,0,none
acc_001417,2024-04-01,14,970,83,10,0,none
acc_001417,2024-05-01,9,930,40,8,0,none
acc_001417,2024-05-01,14,937,69,9,0,none
acc_001417,2024-06-01,21,955,89,9,0,none
acc_001418,2024-05-01,10,167,47,1,1,product
acc_001418,2024-05-01,11,168,10,1,0,none
acc_001418,2024-06-01,11,169,18,1,0,none
acc_001419,2024-02-01,18,4882,450,27,0,none
acc_001419,2024-03-01,20,5034,515,20,0,none
acc_001419,2024-04-01,26,4883,461,21,0,none
acc_001419,2024-05-01,19,5157,576,21,0,none
acc_001419,2024-05-01,28,5027,121,20,0,none
acc_001419,2024-06-01,28,5027,216,25,0,none
acc_001420,2023-11-01,28,5098,666,19,0,none
acc_001420,2023-12-01,23,4848,1156,21,0,none
acc_001420,2024-01-01,18,4908,1153,18,0,none
acc_001420,2024-02-01,28,5018,146,32,0,none
acc_001420,2024-03-01,27,5077,646,20,0,none
acc_001420,2024-04-01,26,4927,679,26,0,none
acc_001420,2024-05-01,28,4926,1428,30,0,none
acc_001420,2024-05-01,25,4887,712,19,0,none
acc_001420,2024-06-01,28,5060,1097,28,0,none
acc_001421,2024-02-01,15,4023,558,17,0,none
acc_001421,2024-03-01,12,4063,335,15,0,none
acc_001421,2024-04-01,21,4006,206,14,0,none
acc_001421,2024-05-01,27,4089,70,30,0,none
acc_001421,2024-05-01,20,3845,576,20,1,billing
acc_001421,2024-06-01,18,4014,123,21,0,none
acc_001422,2023-11-01,9,184,45,1,0,none
acc_001422,2023-12-01,9,155,23,2,0,none
acc_001422,2024-01-01,8,166,16,2,0,none
acc_001422,2024-02-01,12,158,7,3,0,none
acc_001422,2024-03-01,9,147,6,3,1,product
acc_001422,2024-04-01,16,176,12,2,0,none
acc_001422,2024-05-01,10,153,47,1,0,none
acc_001422,2024-05-01,10,147,5,2,0,none
acc_001422,2024-06-01,7,139,15,3,0,none
acc_001423,2023-09-01,6,146,26,1,0,none
acc_001423,2023-10-01,9,138,29,3,0,none
acc_001423,2023-11-01,4,149,47,1,0,none
acc_001423,2023-12-01,11,161,19,2,0,none
acc_001423,2024-01-01,16,138,3,3,0,none
acc_001423,2024-02-01,9,177,30,1,0,none
acc_001423,2024-03-01,12,153,12,3,0,none
acc_001423,2024-04-01,12,155,20,1,0,none
acc_001423,2024-05-01,10,169,10,3,1,product
acc_001423,2024-05-01,10,160,20,3,0,none
acc_001423,2024-06-01,6,147,17,1,0,none
acc_001424,2023-06-01,6,103,17,1,0,none
acc_001424,2023-07-01,4,135,19,1,0,none
acc_001424,2023-08-01,8,105,15,2,0,none
acc_001424,2023-09-01,7,118,15,1,0,none
acc_001424,2023-10-01,7,129,14,1,0,none
acc_001424,2023-11-01,9,126,7,3,1,product
acc_001424,2023-12-01,7,115,7,2,0,none
acc_001424,2024-01-01,6,138,6,3,0,none
acc_001424,2024-02-01,7,100,16,1,1,product
acc_001424,2024-03-01,6,106,16,1,0,none
acc_001424,2024-04-01,7,133,17,2,0,none
acc_001424,2024-05-01,6,108,18,1,0,none
acc_001424,2024-05-01,7,125,10,1,0,none
acc_001424,2024-06-01,5,123,4,2,0,none
acc_001425,2024-06-01,20,1173,67,8,0,none
acc_001426,2023-05-01,16,1252,42,13,0,none
acc_001426,2023-06-01,20,1175,63,9,1,billing
acc_001426,2023-07-01,17,1182,99,10,0,none
acc_001426,2023-08-01,17,1176,217,7,0,none
acc_001426,2023-09-01,23,1221,113,11,0,none
acc_001426,2023-10-01,17,1178,73,8,0,none
acc_001426,2023-11-01,10,1211,114,12,0,none
acc_001426,2023-12-01,16,1265,27,10,0,none
acc_001426,2024-01-01,18,1184,125,11,0,none
acc_001426,2024-02-01,19,1160,68,6,1,integration
acc_001426,2024-03-01,19,1207,50,7,0,none
acc_001426,2024-04-01,22,1215,103,13,0,none
acc_001426,2024-05-01,15,1172,29,2,0,none
acc_001426,2024-05-01,22,1207,65,9,0,none
acc_001426,2024-06-01,16,1232,51,8,0,none
acc_001427,2024-01-01,4,122,44,1,0,none
acc_001427,2024-02-01,10,144,1,1,0,none
acc_001427,2024-03-01,4,128,16,1,0,none
acc_001427,2024-04-01,6,128,5,1,0,none
acc_001427,2024-05-01,8,115,4,1,0,none
acc_001427,2024-05-01,1,107,3,1,0,none
acc_001427,2024-06-01,10,109,1,1,0,none
acc_001428,2023-05-01,8,175,28,1,0,none
acc_001428,2023-06-01,9,144,18,2,0,none
acc_001428,2023-07-01,14,176,17,1,0,none
acc_001428,2023-08-01,9,166,2,2,0,none
acc_001428,2023-09-01,9,162,26,1,0,none
acc_001428,2023-10-01,15,163,23,2,0,none
acc_001428,2023-11-01,7,154,23,3,0,none
acc_001428,2023-12-01,12,168,20,1,0,none
acc_001428,2024-01-01,19,207,62,3,0,none
acc_001428,2024-02-01,5,164,20,1,0,none
acc_001428,2024-03-01,6,144,35,1,0,none
acc_001428,2024-04-01,10,155,18,1,0,none
acc_001428,2024-05-01,11,149,6,1,1,billing
acc_001428,2024-05-01,9,182,39,1,0,none
acc_001428,2024-06-01,13,142,11,1,0,none
acc_001429,2023-09-01,12,1002,95,3,1,product
acc_001429,2023-10-01,15,1016,40,7,0,none
acc_001429,2023-11-01,18,938,46,13,0,none
acc_001429,2023-12-01,11,995,91,4,0,none
acc_001429,2024-01-01,14,922,95,8,0,none
acc_001429,2024-02-01,12,943,165,5,0,none
acc_001429,2024-03-01,5,925,42,9,0,none
acc_001429,2024-04-01,11,997,59,7,0,none
acc_001429,2024-05-01,17,980,83,4,0,none
acc_001429,2024-05-01,15,964,88,5,0,none
acc_001429,2024-06-01,18,983,93,7,0,none
acc_001430,2023-12-01,15,1168,42,9,0,none
acc_001430,2024-01-01,21,1210,43,12,0,none
acc_001430,2024-02-01,17,1200,232,10,0,none
acc_001430,2024-03-01,8,1177,56,11,0,none
acc_001430,2024-04-01,17,1145,38,8,0,none
acc_001430,2024-05-01,15,1173,81,12,0,none
acc_001430,2024-05-01,18,1161,61,5,1,integration
acc_001430,2024-06-01,20,1187,33,5,0,none
acc_001431,2024-03-01,18,1182,82,5,0,none
acc_001431,2024-04-01,17,1173,171,12,0,none
acc_001431,2024-05-01,13,1208,17,12,0,none
acc_001431,2024-05-01,19,1180,63,15,0,none
acc_001431,2024-06-01,14,1242,150,6,0,none
acc_001432,2023-05-01,28,4942,1065,30,0,none
acc_001432,2023-06-01,24,5068,170,23,0,none
acc_001432,2023-07-01,23,4926,723,20,0,none
acc_001432,2023-08-01,24,5018,738,18,0,none
acc_001432,2023-09-01,19,5048,887,21,0,none
acc_001432,2023-10-01,19,5066,354,23,1,product
acc_001432,2023-11-01,28,5026,251,26,0,none
acc_001432,2023-12-01,21,4933,1020,28,0,none
acc_001432,2024-01-01,28,5015,734,27,0,none
acc_001432,2024-02-01,17,5059,23,25,1,product
acc_001432,2024-03-01,28,5080,606,12,0,none
acc_001432,2024-04-01,24,4905,89,23,0,none
acc_001432,2024-05-01,18,4927,161,21,0,none
acc_001432,2024-05-01,17,5030,743,27,0,none
acc_001432,2024-06-01,24,4879,438,29,0,none
acc_001433,2023-07-01,10,163,9,1,1,integration
acc_001433,2023-08-01,8,151,4,1,0,none
acc_001433,2023-09-01,9,166,15,3,0,none
acc_001433,2023-10-01,7,141,18,1,0,none
acc_001433,2023-11-01,11,152,8,1,0,none
acc_001433,2023-12-01,8,152,5,2,0,none
acc_001433,2024-01-01,13,137,22,1,0,none
acc_001433,2024-02-01,13,149,14,1,0,none
