account_id,month,courses_assigned,courses_completed,overdue_certifications,seats_used,support_tickets,support_ticket_category
acc_000537,2024-08-01,134,82,3,10,0,none
acc_000537,2024-09-01,300,206,38,17,0,none
acc_000537,2024-10-01,230,182,16,14,1,product
acc_000537,2024-11-01,147,116,11,17,0,none
acc_000537,2024-12-01,134,90,11,12,1,integration
acc_000537,2024-12-01,136,108,10,17,1,integration
acc_000537,2025-01-01,149,94,11,19,0,none
acc_000537,2025-03-01,252,206,7,16,0,none
acc_000538,2024-01-01,23,19,1,1,0,none
acc_000538,2024-02-01,26,24,0,1,0,none
acc_000538,2024-03-01,33,28,4,1,0,none
acc_000538,2024-04-01,31,22,0,1,0,none
acc_000538,2024-05-01,29,23,1,1,0,none
acc_000538,2024-06-01,28,20,1,1,0,none
acc_000538,2024-07-01,30,26,3,1,0,none
acc_000538,2024-08-01,25,22,3,1,0,none
acc_000538,2024-09-01,48,36,6,1,0,none
acc_000538,2024-10-01,49,43,2,1,0,none
acc_000538,2024-11-01,22,20,2,1,0,none
acc_000538,2024-12-01,28,21,0,1,0,none
acc_000538,2024-12-01,28,25,1,1,1,none
acc_000538,2025-01-01,30,23,3,1,0,none
acc_000538,2025-03-01,34,31,2,1,0,none
acc_000539,2024-01-01,18,14,2,1,0,none
acc_000539,2024-02-01,18,14,0,1,0,none
acc_000539,2024-03-01,30,23,1,1,0,none
acc_000539,2024-04-01,22,20,2,2,0,none
acc_000539,2024-05-01,13,11,0,2,0,none
acc_000539,2024-06-01,18,16,1,1,0,none
acc_000539,2024-07-01,13,10,0,2,0,none
acc_000539,2024-08-01,13,11,0,1,0,none
acc_000539,2024-09-01,23,21,0,2,0,none
acc_000539,2024-10-01,26,22,1,2,0,none
acc_000539,2024-11-01,14,10,2,2,0,none
acc_000539,2024-12-01,17,14,1,2,0,none
acc_000539,2024-12-01,18,15,1,2,0,none
acc_000539,2025-01-01,14,10,1,1,1,product
acc_000539,2025-03-01,26,20,0,2,0,none
acc_000540,2024-01-01,163,141,19,19,0,none
acc_000540,2024-02-01,116,92,10,15,0,none
acc_000540,2024-03-01,202,160,5,21,0,none
acc_000540,2024-04-01,203,171,7,23,0,none
acc_000540,2024-05-01,138,99,15,19,0,none
acc_000540,2024-06-01,124,92,16,23,0,none
acc_000540,2024-07-01,141,117,21,12,1,none
acc_000540,2024-08-01,147,115,4,19,0,none
acc_000540,2024-09-01,191,125,15,18,0,none
acc_000540,2024-10-01,232,163,30,14,0,none
acc_000540,2024-11-01,155,112,12,13,0,none
acc_000540,2024-12-01,156,120,19,12,0,none
acc_000540,2024-12-01,116,82,13,20,1,product
acc_000540,2025-01-01,159,125,5,16,0,none
acc_000540,2025-03-01,204,163,27,22,1,none
acc_000541,2025-01-01,114,85,8,3,1,billing
acc_000541,2025-03-01,145,99,9,3,0,none
acc_000542,2024-01-01,23,21,2,2,0,none
acc_000542,2024-02-01,23,17,3,1,0,none
acc_000542,2024-03-01,57,55,5,2,0,none
acc_000542,2024-04-01,46,39,1,1,0,none
acc_000542,2024-05-01,31,28,1,2,0,none
acc_000542,2024-06-01,32,28,1,2,0,none
acc_000542,2024-07-01,30,25,0,1,0,none
acc_000542,2024-08-01,29,25,4,2,0,none
acc_000542,2024-09-01,39,37,4,2,0,none
acc_000542,2024-10-01,42,41,1,2,0,none
acc_000542,2024-11-01,22,18,2,2,0,none
acc_000542,2024-12-01,33,29,2,1,0,none
acc_000542,2024-12-01,30,26,3,1,0,none
acc_000542,2025-01-01,30,29,2,2,0,none
acc_000542,2025-03-01,39,33,2,2,1,none
acc_000543,2024-06-01,30,21,4,7,0,none
acc_000543,2024-07-01,26,16,2,7,1,none
acc_000543,2024-08-01,32,25,4,4,0,none
acc_000543,2024-09-01,52,40,2,4,0,none
acc_000543,2024-10-01,39,30,1,6,0,none
acc_000543,2024-11-01,27,18,0,6,0,none
acc_000543,2024-12-01,31,25,2,5,0,none
acc_000543,2024-12-01,31,24,1,4,0,none
acc_000543,2025-01-01,32,25,1,6,0,none
acc_000543,2025-03-01,36,26,5,5,0,none
acc_000544,2024-08-01,167,140,3,16,0,none
acc_000544,2024-09-01,270,250,31,20,0,none
acc_000544,2024-10-01,294,227,33,21,0,none
acc_000544,2024-11-01,205,168,6,13,1,product
acc_000544,2024-12-01,192,156,24,18,0,none
acc_000544,2024-12-01,157,148,3,22,0,none
acc_000544,2025-01-01,150,146,17,12,0,none
acc_000544,2025-03-01,302,298,35,21,0,none
acc_000545,2024-01-01,90,84,7,5,1,billing
acc_000545,2024-02-01,90,71,2,7,0,none
acc_000545,2024-03-01,164,123,21,5,0,none
acc_000545,2024-04-01,160,125,9,7,0,none
acc_000545,2024-05-01,122,117,3,5,1,integration
acc_000545,2024-06-01,122,97,6,4,0,none
acc_000545,2024-07-01,105,76,14,7,0,none
acc_000545,2024-08-01,130,97,3,6,0,none
acc_000545,2024-09-01,126,93,9,4,0,none
acc_000545,2024-10-01,195,174,24,4,1,product
acc_000545,2024-11-01,107,90,14,7,0,none
acc_000545,2024-12-01,98,73,6,4,0,none
acc_000545,2024-12-01,105,81,14,4,0,none
acc_000545,2025-01-01,101,96,5,5,1,product
acc_000545,2025-03-01,198,174,10,6,0,none
acc_000546,2024-01-01,29,23,4,3,0,none
acc_000546,2024-02-01,35,31,0,3,0,none
acc_000546,2024-03-01,40,31,4,3,1,product
acc_000546,2024-04-01,47,36,4,2,1,integration
acc_000546,2024-05-01,35,25,2,2,1,product
acc_000546,2024-06-01,39,31,3,3,0,none
acc_000546,2024-07-01,43,37,2,3,0,none
acc_000546,2024-08-01,30,22,1,3,0,none
acc_000546,2024-09-01,70,63,9,3,0,none
acc_000546,2024-10-01,41,35,1,2,0,none
acc_000546,2024-11-01,41,34,5,2,0,none
acc_000546,2024-12-01,29,24,0,2,0,none
acc_000546,2024-12-01,43,34,3,3,0,none
acc_000546,2025-01-01,43,31,5,2,0,none
acc_000546,2025-03-01,66,54,3,2,0,none
acc_000547,2024-12-01,31,25,4,4,0,none
acc_000547,2025-01-01,40,30,2,4,0,none
acc_000547,2025-03-01,46,33,4,5,0,none
acc_000548,2024-12-01,60,51,7,7,0,none
acc_000548,2025-01-01,73,51,2,8,0,none
acc_000548,2025-03-01,111,94,13,9,1,none
acc_000549,2024-09-01,31,22,3,1,0,none
acc_000549,2024-10-01,46,33,1,1,0,none
acc_000549,2024-11-01,25,22,2,1,0,none
acc_000549,2024-12-01,28,23,2,1,1,product
acc_000549,2024-12-01,29,24,1,1,1,product
acc_000549,2025-01-01,21,17,2,1,0,none
acc_000549,2025-03-01,34,27,4,1,0,none
acc_000550,2024-01-01,38,28,1,8,0,none
acc_000550,2024-02-01,45,31,6,5,0,none
acc_000550,2024-03-01,65,47,4,9,0,none
acc_000550,2024-04-01,62,41,2,6,0,none
acc_000550,2024-05-01,42,33,3,9,0,none
acc_000550,2024-06-01,44,31,4,6,0,none
acc_000550,2024-07-01,45,31,4,9,0,none
acc_000550,2024-08-01,30,21,2,5,0,none
acc_000550,2024-09-01,52,42,5,9,0,none
acc_000550,2024-10-01,74,49,4,8,0,none
acc_000550,2024-11-01,39,29,3,9,0,none
acc_000550,2024-12-01,42,33,2,5,0,none
acc_000550,2024-12-01,32,25,1,7,1,product
acc_000550,2025-01-01,36,26,4,9,0,none
acc_000550,2025-03-01,56,43,3,8,0,none
acc_000551,2024-08-01,199,197,6,4,0,none
acc_000551,2024-09-01,304,300,44,5,0,none
acc_000551,2024-10-01,339,301,40,8,0,none
acc_000551,2024-11-01,168,166,4,7,1,integration
acc_000551,2024-12-01,221,218,15,8,0,none
acc_000551,2024-12-01,170,168,11,6,0,none
acc_000551,2025-01-01,192,189,18,8,0,none
acc_000551,2025-03-01,251,237,8,8,0,none
acc_000552,2024-02-01,16,12,2,4,1,integration
acc_000552,2024-03-01,22,19,2,5,0,none
acc_000552,2024-04-01,22,16,0,5,0,none
acc_000552,2024-05-01,16,11,1,5,0,none
acc_000552,2024-06-01,16,12,1,3,0,none
acc_000552,2024-07-01,14,11,0,4,0,none
acc_000552,2024-08-01,15,12,1,5,0,none
acc_000552,2024-09-01,27,19,3,3,0,none
acc_000552,2024-10-01,27,18,2,4,0,none
acc_000552,2024-11-01,13,9,1,4,0,none
acc_000552,2024-12-01,12,9,1,3,0,none
acc_000552,2024-12-01,16,11,2,5,0,none
acc_000552,2025-01-01,17,12,0,5,0,none
acc_000552,2025-03-01,26,19,3,5,1,none
acc_000553,2024-06-01,18,16,1,1,0,none
acc_000553,2024-07-01,17,15,2,1,0,none
acc_000553,2024-08-01,18,13,2,1,0,none
acc_000553,2024-09-01,40,34,2,1,0,none
acc_000553,2024-10-01,25,18,3,1,0,none
acc_000553,2024-11-01,17,14,1,1,0,none
acc_000553,2024-12-01,20,18,0,1,0,none
acc_000553,2024-12-01,19,15,2,1,1,none
acc_000553,2025-01-01,23,20,0,1,0,none
acc_000553,2025-03-01,40,29,1,1,0,none
acc_000554,2024-01-01,16,12,1,1,0,none
acc_000554,2024-02-01,13,9,1,1,0,none
acc_000554,2024-03-01,24,18,1,1,0,none
acc_000554,2024-04-01,20,14,0,1,0,none
acc_000554,2024-05-01,14,10,1,1,0,none
acc_000554,2024-06-01,13,10,1,1,1,product
acc_000554,2024-07-01,13,9,1,1,0,none
acc_000554,2024-08-01,13,9,1,1,0,none
acc_000554,2024-09-01,22,16,2,1,0,none
acc_000554,2024-10-01,22,15,3,1,0,none
acc_000554,2024-11-01,13,9,0,1,0,none
acc_000554,2024-12-01,17,11,0,1,0,none
acc_000554,2024-12-01,13,9,0,1,0,none
acc_000554,2025-01-01,17,12,0,1,0,none
acc_000554,2025-03-01,25,19,2,1,0,none
acc_000555,2024-01-01,10,8,1,5,0,none
acc_000555,2024-02-01,10,8,0,3,0,none
acc_000555,2024-03-01,14,11,0,5,0,none
acc_000555,2024-04-01,15,9,1,4,0,none
acc_000555,2024-05-01,10,7,0,3,0,none
acc_000555,2024-06-01,10,7,0,5,0,none
acc_000555,2024-07-01,8,5,1,3,0,none
acc_000555,2024-08-01,9,6,0,4,0,none
acc_000555,2024-09-01,16,11,1,4,0,none
acc_000555,2024-10-01,17,14,1,5,1,integration
acc_000555,2024-11-01,10,6,0,4,0,none
acc_000555,2024-12-01,11,9,0,5,0,none
acc_000555,2024-12-01,11,8,1,4,0,none
acc_000555,2025-01-01,9,5,0,5,0,none
acc_000555,2025-03-01,15,10,1,5,0,none
acc_000556,2024-01-01,56,38,4,6,0,none
acc_000556,2024-02-01,46,37,6,5,0,none
acc_000556,2024-03-01,73,52,1,7,0,none
acc_000556,2024-04-01,80,60,7,8,0,none
acc_000556,2024-05-01,51,42,1,8,1,product
acc_000556,2024-06-01,58,41,5,6,0,none
acc_000556,2024-07-01,48,31,6,5,0,none
acc_000556,2024-08-01,42,28,5,7,0,none
acc_000556,2024-09-01,102,76,13,4,0,none
acc_000556,2024-10-01,79,58,11,5,0,none
acc_000556,2024-11-01,53,44,3,4,0,none
acc_000556,2024-12-01,45,37,5,4,0,none
acc_000556,2024-12-01,56,37,2,8,0,none
acc_000556,2025-01-01,57,44,2,7,0,none
acc_000556,2025-03-01,64,50,5,5,0,none
acc_000557,2024-08-01,25,15,1,2,0,none
acc_000557,2024-09-01,26,13,0,2,0,none
acc_000557,2024-10-01,30,14,1,2,0,none
acc_000557,2024-11-01,25,12,4,1,0,none
acc_000557,2024-12-01,21,13,1,2,0,none
acc_000557,2024-12-01,21,10,0,2,0,none
acc_000557,2025-01-01,6,3,0,1,1,product
acc_000557,2025-03-01,9,5,2,1,0,none
acc_000558,2024-12-01,34,27,4,4,0,none
acc_000558,2024-12-01,33,24,1,4,0,none
acc_000558,2025-01-01,31,25,3,4,0,none
acc_000558,2025-03-01,46,34,4,4,0,none
acc_000559,2024-01-01,82,65,2,7,0,none
acc_000559,2024-02-01,60,55,2,9,0,none
acc_000559,2024-03-01,140,138,12,5,1,product
acc_000559,2024-04-01,128,117,3,5,0,none
acc_000559,2024-05-01,77,71,3,8,1,integration
acc_000559,2024-06-01,75,60,5,6,0,none
acc_000559,2024-07-01,80,60,11,6,0,none
acc_000559,2024-08-01,79,68,8,9,0,none
acc_000559,2024-09-01,108,106,8,9,0,none
acc_000559,2024-10-01,97,73,4,6,0,none
acc_000559,2024-11-01,63,60,3,8,0,none
acc_000559,2024-12-01,77,66,1,8,1,integration
acc_000559,2024-12-01,84,74,12,9,0,none
acc_000559,2025-01-01,76,75,9,8,0,none
acc_000559,2025-03-01,109,97,7,5,1,integration
acc_000560,2024-09-01,20,16,2,3,0,none
acc_000560,2024-10-01,17,14,1,4,0,none
acc_000560,2024-11-01,9,6,0,4,0,none
acc_000560,2024-12-01,10,8,0,5,0,none
acc_000560,2024-12-01,11,10,0,5,0,none
acc_000560,2025-01-01,13,10,0,4,0,none
acc_000560,2025-03-01,15,12,2,3,0,none
acc_000561,2024-01-01,58,31,11,9,1,billing
acc_000561,2024-02-01,60,41,18,10,1,product
acc_000561,2024-03-01,83,43,5,8,0,none
acc_000561,2024-04-01,93,62,5,10,0,none
acc_000561,2024-05-01,62,40,15,11,0,none
acc_000561,2024-06-01,67,42,8,11,0,none
acc_000561,2024-07-01,64,34,14,7,0,none
acc_000561,2024-08-01,65,34,12,11,0,none
acc_000561,2024-09-01,100,57,25,7,1,none
acc_000561,2024-10-01,83,51,22,11,1,integration
acc_000561,2024-11-01,66,45,17,10,1,product
acc_000561,2024-12-01,64,42,9,10,0,none
acc_000561,2024-12-01,54,34,5,11,1,integration
acc_000561,2025-01-01,14,7,5,2,0,none
acc_000561,2025-03-01,15,10,2,1,1,none
acc_000562,2024-06-01,47,36,6,11,0,none
acc_000562,2024-07-01,46,35,2,6,0,none
acc_000562,2024-08-01,45,39,2,9,0,none
acc_000562,2024-09-01,51,38,4,11,0,none
acc_000562,2024-10-01,66,51,3,6,0,none
acc_000562,2024-11-01,47,42,7,8,0,none
acc_000562,2024-12-01,34,27,3,11,0,none
acc_000562,2024-12-01,34,29,4,7,1,product
acc_000562,2025-01-01,44,39,6,8,0,none
acc_000562,2025-03-01,77,59,1,7,0,none
acc_000563,2024-03-01,22,16,2,4,0,none
acc_000563,2024-04-01,33,31,1,4,0,none
acc_000563,2024-05-01,17,13,0,4,0,none
acc_000563,2024-06-01,23,16,1,5,0,none
acc_000563,2024-07-01,19,17,1,4,1,none
acc_000563,2024-08-01,17,13,1,3,1,integration
acc_000563,2024-09-01,30,24,3,4,0,none
acc_000563,2024-10-01,29,23,2,5,0,none
acc_000563,2024-11-01,19,17,2,4,0,none
acc_000563,2024-12-01,21,17,2,3,0,none
acc_000563,2024-12-01,16,14,1,4,0,none
acc_000563,2025-01-01,19,18,2,4,0,none
acc_000563,2025-03-01,29,26,1,4,0,none
acc_000564,2025-01-01,26,25,1,2,1,integration
acc_000564,2025-03-01,37,35,5,4,0,none
acc_000565,2024-01-01,16,12,2,2,0,none
acc_000565,2024-02-01,16,12,0,2,0,none
acc_000565,2024-03-01,24,15,1,2,0,none
acc_000565,2024-04-01,30,25,3,2,1,product
acc_000565,2024-05-01,16,13,1,2,0,none
acc_000565,2024-06-01,15,12,1,2,0,none
acc_000565,2024-07-01,16,11,0,2,0,none
acc_000565,2024-08-01,15,12,0,1,0,none
acc_000565,2024-09-01,22,17,3,2,0,none
acc_000565,2024-10-01,34,23,2,2,0,none
acc_000565,2024-11-01,13,10,1,2,0,none
acc_000565,2024-12-01,20,12,0,1,0,none
acc_000565,2024-12-01,18,13,1,2,0,none
acc_000565,2025-01-01,18,11,1,2,0,none
acc_000565,2025-03-01,32,23,3,1,1,product
acc_000566,2024-03-01,68,54,4,2,0,none
acc_000566,2024-04-01,47,43,5,1,0,none
acc_000566,2024-05-01,38,33,5,1,0,none
acc_000566,2024-06-01,38,30,3,1,0,none
acc_000566,2024-07-01,33,30,4,2,0,none
acc_000566,2024-08-01,40,28,3,1,0,none
acc_000566,2024-09-01,55,51,5,2,0,none
acc_000566,2024-10-01,74,67,9,1,0,none
acc_000566,2024-11-01,35,29,4,2,0,none
acc_000566,2024-12-01,34,29,1,2,0,none
acc_000566,2024-12-01,45,39,2,2,0,none
acc_000566,2025-01-01,46,40,2,2,0,none
acc_000566,2025-03-01,46,34,5,1,0,none
acc_000567,2024-08-01,243,184,25,14,0,none
acc_000567,2024-09-01,414,273,19,16,1,none
acc_000567,2024-10-01,441,328,33,22,0,none
acc_000567,2024-11-01,232,179,10,22,0,none
acc_000567,2024-12-01,248,185,17,21,0,none
acc_000567,2024-12-01,211,162,28,21,0,none
acc_000567,2025-01-01,210,160,11,13,0,none
acc_000567,2025-03-01,310,238,22,13,0,none
acc_000568,2024-05-01,51,38,6,2,0,none
acc_000568,2024-06-01,50,35,1,2,0,none
acc_000568,2024-07-01,52,38,2,4,0,none
acc_000568,2024-08-01,60,47,4,2,0,none
acc_000568,2024-09-01,90,64,10,4,0,none
acc_000568,2024-10-01,68,52,1,2,0,none
acc_000568,2024-11-01,57,41,5,3,0,none
acc_000568,2024-12-01,48,40,7,3,0,none
acc_000568,2024-12-01,51,40,4,2,0,none
acc_000568,2025-01-01,45,37,6,4,0,none
acc_000568,2025-03-01,62,49,1,4,0,none
acc_000569,2024-01-01,52,38,2,3,0,none
acc_000569,2024-02-01,52,43,4,4,1,product
acc_000569,2024-03-01,79,63,3,4,0,none
acc_000569,2024-04-01,69,61,4,3,1,product
acc_000569,2024-05-01,70,59,8,4,0,none
acc_000569,2024-06-01,64,54,5,3,0,none
acc_000569,2024-07-01,68,63,8,4,0,none
acc_000569,2024-08-01,57,47,2,4,0,none
acc_000569,2024-09-01,83,78,6,4,0,none
acc_000569,2024-10-01,73,70,8,3,1,none
acc_000569,2024-11-01,72,65,4,3,0,none
acc_000569,2024-12-01,54,47,1,3,0,none
acc_000569,2024-12-01,65,46,3,4,0,none
acc_000569,2025-01-01,57,43,2,4,0,none
acc_000569,2025-03-01,84,62,8,3,0,none
acc_000570,2024-01-01,23,22,2,4,0,none
acc_000570,2024-02-01,21,16,2,3,0,none
acc_000570,2024-03-01,41,30,4,3,0,none
acc_000570,2024-04-01,30,27,3,3,0,none
acc_000570,2024-05-01,19,18,2,4,0,none
acc_000570,2024-06-01,24,22,1,2,0,none
acc_000570,2024-07-01,21,17,3,3,0,none
acc_000570,2024-08-01,21,19,2,3,0,none
acc_000570,2024-09-01,39,34,5,4,0,none
acc_000570,2024-10-01,35,28,4,4,0,none
acc_000570,2024-11-01,22,19,0,4,0,none
acc_000570,2024-12-01,24,22,2,3,0,none
acc_000570,2024-12-01,22,20,1,4,0,none
acc_000570,2025-01-01,19,15,1,2,0,none
acc_000570,2025-03-01,29,26,0,3,0,none
acc_000571,2024-01-01,169,141,20,15,0,none
acc_000571,2024-02-01,151,122,13,14,1,product
acc_000571,2024-03-01,235,206,32,18,0,none
acc_000571,2024-04-01,331,296,7,15,0,none
acc_000571,2024-05-01,143,134,18,15,0,none
acc_000571,2024-06-01,136,129,8,19,0,none
acc_000571,2024-07-01,197,167,14,20,0,none
acc_000571,2024-08-01,171,140,13,13,0,none
acc_000571,2024-09-01,257,239,8,18,0,none
acc_000571,2024-10-01,238,191,13,17,0,none
acc_000571,2024-11-01,192,151,10,18,0,none
acc_000571,2024-12-01,157,135,11,13,0,none
acc_000571,2024-12-01,184,175,22,21,0,none
acc_000571,2025-01-01,173,126,6,13,1,product
acc_000571,2025-03-01,301,229,33,16,0,none
acc_000572,2024-05-01,37,30,1,2,0,none
acc_000572,2024-06-01,35,29,5,3,0,none
acc_000572,2024-07-01,26,17,2,3,0,none
acc_000572,2024-08-01,35,30,4,3,1,product
acc_000572,2024-09-01,54,40,1,2,0,none
acc_000572,2024-10-01,45,29,5,2,0,none
acc_000572,2024-11-01,31,25,4,2,0,none
acc_000572,2024-12-01,32,24,2,3,0,none
acc_000572,2024-12-01,35,28,1,3,0,none
acc_000572,2025-01-01,34,22,2,3,0,none
acc_000572,2025-03-01,55,44,4,3,0,none
acc_000573,2024-09-01,139,85,23,5,0,none
acc_000573,2024-10-01,110,69,26,6,0,none
acc_000573,2024-11-01,73,43,10,6,0,none
acc_000573,2024-12-01,57,39,14,7,1,product
acc_000573,2024-12-01,57,38,18,5,1,none
acc_000573,2025-01-01,35,23,7,2,1,integration
acc_000573,2025-03-01,36,20,7,3,1,none
acc_000574,2024-01-01,240,182,30,12,0,none
acc_000574,2024-02-01,203,165,18,14,0,none
acc_000574,2024-03-01,311,211,42,14,1,integration
acc_000574,2024-04-01,357,265,42,11,0,none
acc_000574,2024-05-01,211,174,28,13,0,none
acc_000574,2024-06-01,184,138,22,18,0,none
acc_000574,2024-07-01,218,186,16,19,0,none
acc_000574,2024-08-01,234,198,32,14,0,none
acc_000574,2024-09-01,345,226,9,18,0,none
acc_000574,2024-10-01,416,304,47,13,0,none
acc_000574,2024-11-01,189,161,25,19,1,product
acc_000574,2024-12-01,217,167,23,14,0,none
acc_000574,2024-12-01,199,163,25,16,0,none
acc_000574,2025-01-01,188,161,19,16,0,none
acc_000574,2025-03-01,329,274,10,15,0,none
acc_000575,2024-01-01,78,48,20,7,1,integration
acc_000575,2024-02-01,85,51,14,5,0,none
acc_000575,2024-03-01,159,87,14,7,1,integration
acc_000575,2024-04-01,177,116,9,7,0,none
acc_000575,2024-05-01,105,55,5,7,0,none
acc_000575,2024-06-01,110,77,40,5,0,none
acc_000575,2024-07-01,97,51,24,5,1,none
acc_000575,2024-08-01,94,56,15,4,0,none
acc_000575,2024-09-01,162,113,48,4,0,none
acc_000575,2024-10-01,152,104,14,5,0,none
acc_000575,2024-11-01,108,63,3,7,1,none
acc_000575,2024-12-01,84,51,12,4,0,none
acc_000575,2024-12-01,90,48,11,4,1,product
acc_000575,2025-01-01,31,18,0,2,1,integration
acc_000575,2025-03-01,61,37,12,3,1,integration
acc_000576,2024-01-01,45,34,5,5,1,product
acc_000576,2024-02-01,38,29,3,5,0,none
acc_000576,2024-03-01,72,51,8,8,0,none
acc_000576,2024-04-01,62,51,1,8,0,none
acc_000576,2024-05-01,44,31,1,8,0,none
acc_000576,2024-06-01,43,35,1,6,0,none
acc_000576,2024-07-01,38,30,3,8,0,none
acc_000576,2024-08-01,37,29,4,6,0,none
acc_000576,2024-09-01,67,54,7,7,0,none
acc_000576,2024-10-01,66,56,7,5,0,none
acc_000576,2024-11-01,41,31,2,6,0,none
acc_000576,2024-12-01,38,27,5,7,0,none
acc_000576,2024-12-01,44,30,2,8,0,none
acc_000576,2025-01-01,38,32,2,7,0,none
acc_000576,2025-03-01,75,63,5,5,0,none
acc_000577,2024-01-01,115,110,13,9,0,none
acc_000577,2024-02-01,96,91,3,8,1,none
acc_000577,2024-03-01,154,140,15,6,0,none
acc_000577,2024-04-01,123,118,10,9,0,none
acc_000577,2024-05-01,103,94,7,7,0,none
acc_000577,2024-06-01,108,84,3,7,0,none
acc_000577,2024-07-01,109,95,3,11,0,none
acc_000577,2024-08-01,95,79,5,6,1,none
acc_000577,2024-09-01,190,151,10,6,0,none
acc_000577,2024-10-01,137,119,20,8,1,product
acc_000577,2024-11-01,83,66,2,10,1,none
acc_000577,2024-12-01,123,107,8,8,0,none
acc_000577,2024-12-01,87,72,10,6,0,none
acc_000577,2025-01-01,105,87,8,9,1,integration
acc_000577,2025-03-01,154,121,21,10,0,none
acc_000578,2024-01-01,16,11,1,2,0,none
acc_000578,2024-02-01,18,14,0,2,0,none
acc_000578,2024-03-01,28,19,3,3,0,none
acc_000578,2024-04-01,31,23,2,2,0,none
acc_000578,2024-05-01,16,11,0,3,0,none
acc_000578,2024-06-01,17,11,2,3,0,none
acc_000578,2024-07-01,15,11,1,3,0,none
acc_000578,2024-08-01,17,11,0,3,0,none
acc_000578,2024-09-01,24,16,1,2,0,none
acc_000578,2024-10-01,25,18,1,2,0,none
acc_000578,2024-11-01,17,13,0,3,0,none
acc_000578,2024-12-01,17,11,1,3,0,none
acc_000578,2024-12-01,12,8,1,3,0,none
acc_000578,2025-01-01,18,13,0,2,1,none
acc_000578,2025-03-01,21,15,1,3,0,none
acc_000579,2024-07-01,110,102,9,4,0,none
acc_000579,2024-08-01,105,91,2,5,1,product
acc_000579,2024-09-01,128,126,11,3,0,none
acc_000579,2024-10-01,212,206,18,6,0,none
acc_000579,2024-11-01,110,108,3,3,1,product
acc_000579,2024-12-01,91,90,9,6,0,none
acc_000579,2024-12-01,88,87,2,3,0,none
acc_000579,2025-01-01,94,83,12,6,0,none
acc_000579,2025-03-01,159,136,15,6,1,integration
acc_000580,2024-10-01,42,27,5,4,0,none
acc_000580,2024-11-01,27,19,1,2,0,none
acc_000580,2024-12-01,21,13,3,4,0,none
acc_000580,2024-12-01,28,20,4,2,0,none
acc_000580,2025-01-01,21,16,2,3,1,integration
acc_000580,2025-03-01,36,25,4,4,0,none
acc_000581,2024-04-01,74,59,6,9,1,none
acc_000581,2024-05-01,53,45,4,9,0,none
acc_000581,2024-06-01,70,55,6,9,0,none
acc_000581,2024-07-01,74,70,8,7,0,none
acc_000581,2024-08-01,67,58,1,6,0,none
acc_000581,2024-09-01,99,88,8,5,0,none
acc_000581,2024-10-01,126,118,11,7,0,none
acc_000581,2024-11-01,75,60,9,10,0,none
acc_000581,2024-12-01,76,67,6,7,0,none
acc_000581,2024-12-01,54,43,4,5,0,none
acc_000581,2025-01-01,63,52,5,10,0,none
acc_000581,2025-03-01,103,75,13,9,1,product
acc_000582,2024-01-01,27,14,6,4,0,none
acc_000582,2024-02-01,38,18,8,4,1,integration
acc_000582,2024-03-01,67,36,5,4,1,integration
acc_000582,2024-04-01,52,28,2,5,1,product
acc_000582,2024-05-01,31,19,2,4,0,none
acc_000582,2024-06-01,29,17,4,4,0,none
acc_000582,2024-07-01,28,17,5,3,0,none
acc_000582,2024-08-01,39,23,9,4,1,none
acc_000582,2024-09-01,50,28,15,3,0,none
acc_000582,2024-10-01,61,33,16,3,1,product
acc_000582,2024-11-01,38,24,9,4,1,none
acc_000582,2024-12-01,33,19,5,4,0,none
acc_000582,2024-12-01,34,17,8,4,0,none
acc_000582,2025-01-01,15,7,2,1,0,none
acc_000582,2025-03-01,14,8,2,1,0,none
acc_000583,2024-10-01,49,47,2,3,0,none
acc_000583,2024-11-01,33,29,3,3,0,none
acc_000583,2024-12-01,41,33,3,2,0,none
acc_000583,2024-12-01,40,31,2,2,0,none
acc_000583,2025-01-01,43,33,3,2,0,none
acc_000583,2025-03-01,60,48,5,2,0,none
acc_000584,2024-11-01,44,37,1,3,0,none
acc_000584,2024-12-01,64,47,1,5,0,none
acc_000584,2024-12-01,50,36,1,6,0,none
acc_000584,2025-01-01,59,50,6,6,1,product
acc_000584,2025-03-01,65,57,2,6,0,none
acc_000585,2024-01-01,9,6,1,1,0,none
